,Station Name,Street Address,City,State,ZIP,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Open Date,EV Connector Types,EV Pricing
1114,KING COUNTY WTD BRIGHTWATER - 4,22503 WA-9,Woodinville,WA,98072,Public,24 hours daily,,2.0,,ChargePoint Network,47.793094,-122.140577,2023-09-29,197832,2023-09-29 00:39:24 UTC,2021-10-16,J1772,
1115,KING COUNTY WTD BRIGHTWATER - 3,22503 WA-9,Woodinville,WA,98072,Public,24 hours daily,,2.0,,ChargePoint Network,47.793124,-122.140598,2023-09-29,197833,2023-09-29 00:39:24 UTC,2021-10-16,J1772,
1116,RADIATE 4000 RADIATE 1,15808 Bear Creek Pkwy,Redmond,WA,98052,Public,24 hours daily,,2.0,,ChargePoint Network,47.673795,-122.128859,2023-09-29,197922,2023-09-29 00:38:59 UTC,2021-10-20,J1772,
1117,RADIATE 4000 RADIATE 2,15808 Bear Creek Pkwy,Redmond,WA,98052,Public,24 hours daily,,1.0,,ChargePoint Network,47.673824,-122.128893,2023-09-29,197923,2023-09-29 00:38:59 UTC,2021-10-20,J1772,
1118,Tacoma Recovery and Transfer Center,3510 South Mullen Street,Tacoma,WA,98368,Public,24 hours daily,,6.0,,Blink Network,47.228027560556,-122.49931810475,2023-09-29,198034,2023-09-29 00:04:32 UTC,2021-08-16,J1772,$0.40/Hr Parking Fee
1119,CPA STATION 10,305 Thomas St,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.621409,-122.353711,2023-09-29,198135,2023-09-29 00:40:37 UTC,2021-10-23,J1772,
1120,CPA STATION 4,305 Thomas St,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.621311,-122.353622,2023-09-29,198136,2023-09-29 00:40:37 UTC,2021-10-23,J1772,
1121,CPA STATION 3,305 Thomas St,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.621313,-122.353652,2023-09-29,198142,2023-09-29 00:40:56 UTC,2021-10-23,J1772,
1122,CPA STATION 12,305 Thomas St,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.621413,-122.353638,2023-09-29,198143,2023-09-29 00:40:56 UTC,2021-10-23,J1772,
1123,CPA STATION 8,305 Thomas St,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.621376,-122.353648,2023-09-29,198144,2023-09-29 00:40:56 UTC,2021-10-23,J1772,
1124,CPA STATION 11,305 Thomas St,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.621411,-122.353676,2023-09-29,198145,2023-09-29 00:40:56 UTC,2021-10-23,J1772,
1125,CPA STATION 5,305 Thomas St,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.621312,-122.353589,2023-09-29,198147,2023-09-29 00:40:56 UTC,2021-10-23,J1772,
1126,CPA STATION 7,305 Thomas St,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.621377,-122.353675,2023-09-29,198148,2023-09-29 00:40:56 UTC,2021-10-23,J1772,
1127,CPA STATION 6,305 Thomas St,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.621377,-122.353708,2023-09-29,198149,2023-09-29 00:40:56 UTC,2021-10-23,J1772,
1128,CPA STATION 2,305 Thomas St,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.621309,-122.353679,2023-09-29,198150,2023-09-29 00:40:56 UTC,2021-10-23,J1772,
1129,CPA STATION 9,305 Thomas St,Seattle,WA,98109,Public,24 hours daily,,2.0,,ChargePoint Network,47.621378,-122.35362,2023-09-29,198151,2023-09-29 00:40:57 UTC,2021-10-23,J1772,
1130,TPS FACILITIES BROWNS POINT #3,1526 51st St NE,Tacoma,WA,98422,Public,24 hours daily,,1.0,,ChargePoint Network,47.302692,-122.424934,2023-09-29,198202,2023-09-29 00:38:46 UTC,2021-10-25,J1772,
1131,"QFC 807 (Seattle, WA)",2746 NE 45th St,Seattle,WA,98105,Public,24 hours daily,,,4.0,Electrify America,47.66149,-122.29641,2023-09-29,199190,2023-09-29 01:00:59 UTC,2021-10-27,CHADEMO J1772COMBO,
1132,CITY LIGHT BURIEN LIBRARY,15135 4th Ave SW,Burien,WA,98166,Public,24 hours daily,,,1.0,ChargePoint Network,47.467371,-122.33941,2023-09-29,199383,2023-09-29 00:41:08 UTC,2021-10-28,CHADEMO J1772COMBO,
1133,BLOCK 24 FB STATION 8,12355 NE District Way,Bellevue,WA,98005,Public,24 hours daily,,1.0,,ChargePoint Network,47.621055,-122.175961,2023-09-29,199480,2023-09-29 00:39:14 UTC,2021-10-30,J1772,
1134,BLOCK 24 FB STATION 2,12355 NE District Wy,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.62119,-122.176009,2023-09-29,199481,2023-09-29 00:39:14 UTC,2021-10-30,J1772,
1135,BLOCK 24 FB STATION 4,12355 NE District Wy,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.62118,-122.175985,2023-09-29,199483,2023-09-29 00:39:15 UTC,2021-10-30,J1772,
1136,BLOCK 24 FB STATION 1,12355 NE District Wy,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.621179,-122.176023,2023-09-29,199484,2023-09-29 00:39:15 UTC,2021-10-30,J1772,
1137,BLOCK 24 FB STATION 5,12355 NE District Wy,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.621169,-122.175976,2023-09-29,199485,2023-09-29 00:39:15 UTC,2021-10-30,J1772,
1138,BLOCK 24 FB STATION 6,12355 NE District Way,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.620982,-122.175927,2023-09-29,199486,2023-09-29 00:39:15 UTC,2021-10-30,J1772,
1139,BLOCK 24 FB STATION 7,12355 NE District Way,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.620905,-122.175829,2023-09-29,199487,2023-09-29 00:39:15 UTC,2021-10-30,J1772,
1140,MDS QUINCY DCQUINCYMWH0601,1515 Port Industrial Way,Quincy,WA,98848,Public,24 hours daily,,1.0,,ChargePoint Network,47.238641,-119.895401,2023-09-29,199492,2023-09-29 00:40:04 UTC,2021-10-30,J1772,
1141,MDS QUINCY DCQUINCYMWH0602,1515 Port Industrial Way,Quincy,WA,98848,Public,24 hours daily,,1.0,,ChargePoint Network,47.238277,-119.895745,2023-09-29,199493,2023-09-29 00:40:04 UTC,2021-10-30,J1772,
1142,THE OLIVIAN OLIVIAN #1,809 Olive Way,Seattle,WA,98101,Public,24 hours daily,,2.0,,ChargePoint Network,47.614104,-122.33319,2023-09-29,200406,2023-09-29 00:07:35 UTC,2021-11-02,J1772,
1143,THE OLIVIAN OLIVIAN #2,809 Olive Way,Seattle,WA,98101,Public,24 hours daily,,2.0,,ChargePoint Network,47.614112,-122.333147,2023-09-29,200407,2023-09-29 00:08:22 UTC,2021-11-02,J1772,
1144,1111 THIRD AVE SENECA GARAGE 1,1000 2nd Ave,Seattle,WA,98104,Public,24 hours daily,,2.0,,ChargePoint Network,47.606279,-122.335205,2023-09-29,200590,2023-09-29 00:41:15 UTC,2021-11-05,J1772,
1145,KIELO KIELO 2,5988 NW 38th Ave,Camas,WA,98607,Public,24 hours daily,,2.0,,ChargePoint Network,45.606403,-122.471468,2023-09-29,200636,2023-09-29 00:33:32 UTC,2021-11-06,J1772,
1146,TPS FACILITIES HUNT MIDDLE,6501 S 10th St,Tacoma,WA,98465,Public,24 hours daily,,2.0,,ChargePoint Network,47.252148,-122.5242,2023-09-29,200907,2023-09-29 00:40:50 UTC,2021-11-10,J1772,
1147,THE MORROW APTS STATION 1,8623 Palatine Ave N,Seattle,WA,98103,Public,24 hours daily,,2.0,,ChargePoint Network,47.691832,-122.35681,2023-09-29,201360,2023-09-29 00:38:46 UTC,2021-11-19,J1772,
1148,THE MORROW APTS STATION 2,8616 Palatine Ave N,Seattle,WA,98103,Public,24 hours daily,,2.0,,ChargePoint Network,47.69158,-122.356266,2023-09-29,201361,2023-09-29 00:38:46 UTC,2021-11-19,J1772,
1149,"Kroger Fred Meyer 691 (Gig Harbor, WA)",5502 Point Fosdick Drive NW,Gig Harbor,WA,98335,Public,24 hours daily,,,4.0,Electrify America,47.3067,-122.58017,2023-09-29,201423,2023-09-29 01:00:44 UTC,2021-11-19,CHADEMO J1772COMBO,
1150,Willows Building B,12277 134th Court Northeast,Redmond,WA,98052,Public,24 hours daily,,2.0,,Blink Network,47.7096188,-122.1623907,2023-09-29,201439,2023-09-29 00:04:35 UTC,2021-08-19,J1772,$1.50/Hr Parking Fee
1151,"FRED MEYER 608 (Ballard, WA)",915 NW 45th Street,Seattle,WA,98107,Public,24 hours daily,,,3.0,Electrify America,47.6594,-122.36947,2023-09-29,201474,2023-09-29 01:00:40 UTC,2021-11-22,CHADEMO J1772COMBO,
1152,PSEJATC,550 SW 7th St,Renton,WA,98057,Public,24 hours daily,,2.0,,Blink Network,47.474171,-122.224102,2023-09-29,201477,2023-09-29 00:02:30 UTC,2021-11-22,J1772,Free
1153,1616 EASTLAKE ARE 1616 #1,1616 Eastlake Ave E,Seattle,WA,98102,Public,24 hours daily,,2.0,,ChargePoint Network,47.634438,-122.324583,2023-09-29,201481,2023-09-29 00:07:34 UTC,2021-11-23,J1772,
1154,Covington Public,18631 SE 300th Pl,Covington,WA,98042,Public,24 hours daily,,1.0,,SHELL_RECHARGE,47.331977,-122.093326,2023-09-29,201538,2023-09-29 00:59:18 UTC,2021-11-23,J1772,
1155,"Kroger QFC 126 (Lacey, WA)",4775 Whitman Lane SE,Lacey,WA,98512,Public,24 hours daily,,,4.0,Electrify America,46.99476,-122.82386,2023-09-29,201629,2023-09-29 01:01:05 UTC,2021-11-25,CHADEMO J1772COMBO,
1156,Tower 333,333 108th Avenue Northeast,Bellevue,WA,98004,Public,24 hours daily,,2.0,,Blink Network,47.6133892,-122.1970996,2023-09-29,201639,2023-09-29 00:04:35 UTC,2021-11-26,J1772,"$2.00-$5.00/Hr Variable Parking Fee, $0.12/kWh Energy Fee"
1157,Belfair Log Plaza,23730 WA-3,Belfair,WA,98528,Public,24 hours daily,,2.0,,Blink Network,47.451373,-122.826865,2023-09-29,201852,2023-09-29 00:04:20 UTC,2021-12-01,J1772,Free
1158,Bellis Fair,1 Bellis Fair Pkwy,Bellingham,WA,98226,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,10.0,,Volta,48.78505083,-122.488855883,2023-09-29,201933,2023-09-29 01:06:58 UTC,2021-11-26,J1772,
1159,SIA W GARAGE F.1 #4,9000 W Airport Dr.,Spokane,WA,99224,Public,24 hours daily,,1.0,,ChargePoint Network,47.62497,-117.539743,2023-09-29,201991,2023-09-29 00:41:51 UTC,2021-12-03,J1772,
1160,SIA W GARAGE F.1 #7,9000 W Airport Dr.,Spokane,WA,99224,Public,24 hours daily,,1.0,,ChargePoint Network,47.625057,-117.53991,2023-09-29,201992,2023-09-29 00:41:51 UTC,2021-12-03,J1772,
1161,Community Food CoOp,315 Weterly Rd,Bellingham,WA,98226,Public,24 hours daily,,2.0,2.0,SHELL_RECHARGE,48.791491,-122.492374,2023-09-29,202101,2023-09-29 00:59:22 UTC,2021-12-07,CHADEMO J1772 J1772COMBO,
1162,Sunnyside High School,1831 East Edison Avenue,Sunnyside,WA,98944,Public,24 hours daily,,4.0,,Blink Network,46.323285894252,-119.99395804467,2023-09-29,202167,2023-09-29 00:04:08 UTC,2021-03-09,J1772,$1.25/Hr Parking Fee
1163,SIA W GARAGE F.1 #5,9000 W Airport Dr.,Spokane,WA,99224,Public,24 hours daily,,2.0,,ChargePoint Network,47.624986,-117.539808,2023-09-29,202322,2023-09-29 00:41:50 UTC,2021-12-10,J1772,
1164,SIA W GARAGE F.1 #3,9000 W Airport Dr.,Spokane,WA,99224,Public,24 hours daily,,2.0,,ChargePoint Network,47.625019,-117.539665,2023-09-29,202323,2023-09-29 00:41:51 UTC,2021-12-10,J1772,
1165,SIA W GARAGE F.1 #2,9000 W Airport Dr.,Spokane,WA,99224,Public,24 hours daily,,2.0,,ChargePoint Network,47.625059,-117.539598,2023-09-29,202324,2023-09-29 00:41:51 UTC,2021-12-10,J1772,
1166,SIA W GARAGE F.1 #6,9000 W Airport Dr.,Spokane,WA,99224,Public,24 hours daily,,2.0,,ChargePoint Network,47.625024,-117.539864,2023-09-29,202325,2023-09-29 00:41:51 UTC,2021-12-10,J1772,
1167,The Arbors at Edgewood,10304 20th St. East,Edgewood,WA,98371,Public,24 hours daily,,2.0,,SHELL_RECHARGE,47.238487,-122.294677,2023-09-29,202346,2023-09-29 00:59:22 UTC,2021-12-10,J1772,
1168,TACOMA PARKS PARKS HQ,4702 S 19th St,Tacoma,WA,98405,Public,24 hours daily,,1.0,,ChargePoint Network,47.242541,-122.499508,2023-09-29,202434,2023-09-29 00:42:01 UTC,2021-12-11,J1772,
1169,ILANI STATION 2,1 Cowlitz Way,Ridgefield,WA,98642,Public,24 hours daily,,2.0,,ChargePoint Network,45.852238,-122.708784,2023-09-29,202468,2023-09-29 00:41:30 UTC,2021-12-14,J1772,
1170,ILANI STATION 3,1 Cowlitz Way,Ridgefield,WA,98642,Public,24 hours daily,,2.0,,ChargePoint Network,45.852356,-122.708312,2023-09-29,202469,2023-09-29 00:41:30 UTC,2021-12-14,J1772,
1171,ILANI COWLITZ 1,1 Cowlitz Way,Ridgefield,WA,98642,Public,24 hours daily,,1.0,,ChargePoint Network,45.852508,-122.708365,2023-09-29,202470,2023-09-29 00:41:30 UTC,2021-12-14,J1772,
1172,KRC SKYLINE STATION #4,10900 NE 4th St,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.613972,-122.194125,2023-09-29,202475,2023-09-29 00:41:49 UTC,2021-12-14,J1772,
1173,KRC SKYLINE STATION #5,10900 NE 4th St,Bellevue,WA,98004,Public,24 hours daily,,2.0,,ChargePoint Network,47.613973,-122.194071,2023-09-29,202476,2023-09-29 00:41:49 UTC,2021-12-14,J1772,
1174,MOUNTLAKE EVCS STATION1,23204 58th Ave W,Mountlake Terrace,WA,98043,Public,24 hours daily,,1.0,,ChargePoint Network,47.787897,-122.311661,2023-09-29,202519,2023-09-29 00:38:34 UTC,2021-12-15,J1772,
1175,MOUNTLAKE EVCS STATION2,23204 58th Ave W,Mountlake Terrace,WA,98043,Public,24 hours daily,,2.0,,ChargePoint Network,47.787867,-122.31192,2023-09-29,202520,2023-09-29 00:38:34 UTC,2021-12-15,J1772,
1176,TACOMA PARKS STAR CENTER #1,3873 S 66th St,Tacoma,WA,98409,Public,24 hours daily,,2.0,,ChargePoint Network,47.198314,-122.489257,2023-09-29,202685,2023-09-29 00:41:40 UTC,2021-12-16,J1772,
1177,TACOMA PARKS LES DAVIS #2,3427 Ruston Way,Tacoma,WA,98407,Public,24 hours daily,,2.0,,ChargePoint Network,47.282993,-122.48233,2023-09-29,202698,2023-09-29 00:42:12 UTC,2021-12-16,J1772,
1178,EASTGATE 15325 DUAL,15325 SE 30th Pl,Bellevue,WA,98007,Public,24 hours daily,,2.0,,ChargePoint Network,47.584289,-122.136777,2023-09-29,202946,2023-09-29 00:26:33 UTC,2021-12-23,J1772,
1179,Bonney Lake Village Center,21301 Hwy 410,Bonney Lake,WA,98391,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,47.166509,-122.145315,2023-09-29,203044,2023-09-29 01:06:56 UTC,2021-12-21,J1772,
1180,Safeway 152 Roosevelt Ave E,152 Roosevelt Ave E,Enumclaw,WA,98022,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,47.19854,-121.979695,2023-09-29,203045,2023-09-29 01:06:18 UTC,2021-12-21,J1772,
1181,4th & Madison,925 4th Avenue,Seattle,WA,98104,Public,24 hours daily,,4.0,,Blink Network,47.605192,-122.33285,2023-09-29,203325,2023-09-29 00:02:34 UTC,2021-12-30,J1772,Free
1182,BUTLER GARAGE BUTLER EV #1,611 2nd Ave,Seattle,WA,98104,Public,24 hours daily,,2.0,,ChargePoint Network,47.602544,-122.33301,2023-09-29,204254,2023-09-29 00:42:01 UTC,2022-01-04,J1772,
1183,BUTLER GARAGE BUTLER EV #2,611 2nd Ave,Seattle,WA,98104,Public,24 hours daily,,2.0,,ChargePoint Network,47.602553,-122.332883,2023-09-29,204255,2023-09-29 00:42:01 UTC,2022-01-04,J1772,
1184,CPU DC STATION 1,850 Officers Row,Vancouver,WA,98661,Public,24 hours daily,,,1.0,ChargePoint Network,45.629395,-122.663203,2023-09-29,204258,2023-09-29 00:42:20 UTC,2022-01-04,CHADEMO J1772COMBO,
1185,CPU DC STATION 2,850 Officers Row,Vancouver,WA,98661,Public,24 hours daily,,,1.0,ChargePoint Network,45.629428,-122.663273,2023-09-29,204259,2023-09-29 00:42:20 UTC,2022-01-04,CHADEMO J1772COMBO,
1186,Ginkgo Petrified Forest - Trees of Stone Trailhead,Vantage Hwy,Ellensburg,WA,98926,Public,24 hours daily; Discover Pass required,,2.0,,Non-Networked,46.97901,-120.25756,2022-12-13,204476,2023-05-26 13:34:09 UTC,2021-10-27,J1772,Free
1187,FAST FUEL 2 STATION 1,501 Lilly Rd SE,Olympia,WA,98501,Public,24 hours daily,,,1.0,ChargePoint Network,47.04451,-122.8451,2023-09-29,204497,2023-09-29 00:41:40 UTC,2022-01-08,CHADEMO J1772COMBO,
1188,HOMEWOOD SUITES HOMEWOOD #1,1484 Hyla Ave NW,Issaquah,WA,98027,Public,24 hours daily,,2.0,,ChargePoint Network,47.547088,-122.065336,2023-09-29,204538,2023-09-29 00:08:46 UTC,2022-01-10,J1772,
1189,FAST FUEL 2 STATION 2,501 Lilly Rd SE,Olympia,WA,98501,Public,24 hours daily,,,1.0,ChargePoint Network,47.044497,-122.845142,2023-09-29,204664,2023-09-29 00:41:48 UTC,2022-01-12,CHADEMO J1772COMBO,
1190,"Walgreens - Seattle, WA #6259 |P894",9456 16th Ave SW,Seattle,WA,98106,Public,24 hours daily,,1.0,,Blink Network,47.517917,-122.354531,2023-09-29,204694,2023-09-29 00:01:33 UTC,2021-06-14,J1772,$2.00/Hr Parking Fee
1191,Albertsons 3925 236Th Ave NE Redmond WA,3925 236Th Ave NE,Redmond,WA,98053,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,47.645190854,-122.025976837,2023-09-29,204826,2023-09-29 01:06:55 UTC,2022-01-11,J1772,
1192,"The Point Casino Hotel, Kingston WA",7989 NE Salish Ln,Kingston,WA,98346,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,4.0,,Volta,47.8444,-122.54224225,2023-09-29,204827,2023-09-29 01:07:04 UTC,2022-01-11,J1772,
1193,Safeway 1401 N.e. Mcwilliams,1401 N.E. Mcwilliams,Bremerton,WA,98311,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,47.6207775,-122.630222,2023-09-29,204828,2023-09-29 01:06:53 UTC,2022-01-11,J1772,
1194,The Wayne Apartments,13850 Southeast 180th Street,Renton,WA,98058,Public,24 hours daily,,4.0,,Blink Network,47.4418203,-122.1554235,2023-09-29,204980,2023-09-29 00:04:10 UTC,2021-09-27,J1772,$0.20/kWh Energy Fee
1195,JLR BELLEVUE DC WALLBOX,13817 NE 20th St,Bellevue,WA,98005,Public,24 hours daily,,,1.0,ChargePoint Network,47.627388,-122.15591,2023-09-29,205085,2023-09-29 00:42:44 UTC,2022-01-20,J1772COMBO,
1196,Safeway 19651 Hwy 2,19651 U.S. 2,Monroe,WA,98272,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,47.859687,-121.967706,2023-09-29,205157,2023-09-29 01:06:54 UTC,2022-01-14,J1772,
1197,Summit Country Center,11012 Canyon Road East,Puyallup,WA,98373,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,47.1558165,-122.358682,2023-09-29,205158,2023-09-29 01:06:01 UTC,2022-01-18,J1772,
1198,City of Seattle 1010 8th Ave,1010 8th Ave South,Seattle,WA,98134,Public,,,2.0,,OpConnect,47.593975,-122.324221,2023-09-29,205286,2023-09-29 01:03:16 UTC,2022-01-25,J1772,
1199,REN DENNY CTR1,2014 Fairview Ave,Seattle,WA,98121,Public,24 hours daily,,2.0,,ChargePoint Network,47.618226,-122.333907,2023-09-29,205326,2023-09-29 00:42:50 UTC,2022-01-26,J1772,
1200,REN DENNY CTR2,2014 Fairview Ave,Seattle,WA,98121,Public,24 hours daily,,2.0,,ChargePoint Network,47.61823,-122.33392,2023-09-29,205327,2023-09-29 00:42:50 UTC,2022-01-26,J1772,
1201,REN DENNY CTR3,2014 Fairview Ave,Seattle,WA,98121,Public,24 hours daily,,2.0,,ChargePoint Network,47.618233,-122.33391,2023-09-29,205328,2023-09-29 00:42:50 UTC,2022-01-26,J1772,
1202,REN DENNY CTR4,2014 Fairview Ave,Seattle,WA,98121,Public,24 hours daily,,2.0,,ChargePoint Network,47.618223,-122.334017,2023-09-29,205329,2023-09-29 00:42:50 UTC,2022-01-26,J1772,
1203,REN DENNY CTR5,2014 Fairview Ave,Seattle,WA,98121,Public,24 hours daily,,2.0,,ChargePoint Network,47.618246,-122.333948,2023-09-29,205330,2023-09-29 00:42:50 UTC,2022-01-26,J1772,
1204,REN DENNY CTR6,2014 Fairview Ave,Seattle,WA,98121,Public,24 hours daily,,2.0,,ChargePoint Network,47.618237,-122.33389,2023-09-29,205331,2023-09-29 00:42:50 UTC,2022-01-26,J1772,
1205,REN DENNY CTR7,2014 Fairview Ave,Seattle,WA,98121,Public,24 hours daily,,2.0,,ChargePoint Network,47.618244,-122.33387,2023-09-29,205332,2023-09-29 00:42:50 UTC,2022-01-26,J1772,
1206,REN DENNY CTR8,2014 Fairview Ave,Seattle,WA,98121,Public,24 hours daily,,2.0,,ChargePoint Network,47.61824,-122.333855,2023-09-29,205333,2023-09-29 00:42:50 UTC,2022-01-26,J1772,
1207,Volkswagen of Kirkland,12612 NE 124th St,Kirkland,WA,98034,Public - Credit card at all times,24 hours daily,,,2.0,Non-Networked,47.7108371216806,-122.17214269969,2022-02-10,205536,2022-02-10 19:42:29 UTC,2022-01-24,J1772COMBO,
1208,Little Prairie Center,4700 SE Yelm Highway,Lacey,WA,98503,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,46.997451997,-122.822238546,2023-09-29,205814,2023-09-29 01:06:14 UTC,2022-02-04,J1772,
1209,Richland,2700 Duprotail St.,Richalnd,WA,99352,Public,24 hours daily,,1.0,1.0,SHELL_RECHARGE,46.26024,-119.309695,2023-09-29,206001,2023-09-29 00:58:57 UTC,2022-02-08,CHADEMO J1772 J1772COMBO,
1210,525 NORTHGATE RETAIL #2,525 NE Northgate Way,Seattle,WA,98125,Public,24 hours daily,,2.0,,ChargePoint Network,47.707867,-122.321702,2023-09-29,206353,2023-09-29 00:06:25 UTC,2022-02-15,J1772,
1211,BLOCK 24 FB STATION 3,12355 NE District Wy,Bellevue,WA,98005,Public,24 hours daily,,2.0,,ChargePoint Network,47.621188,-122.175998,2023-09-29,206424,2023-09-29 00:39:14 UTC,2022-02-16,J1772,
1212,"BofA Overlake Park WA3-152 (Redmond, WA)",2400 148th Avenue NE,Redmond,WA,98502,Public,24 hours daily,,,4.0,Electrify America,47.63187,-122.14277,2023-09-29,206453,2023-09-29 01:01:41 UTC,2022-02-16,CHADEMO J1772COMBO,
1213,EASTGATE 15395 DUAL - #1,15395 SE 30th Pl,Bellevue,WA,98007,Public,24 hours daily,,2.0,,ChargePoint Network,47.582147,-122.136648,2023-09-29,206469,2023-09-29 00:15:00 UTC,2022-02-17,J1772,
1214,EASTGATE 15395 DUAL - #2,15395 SE 30th Pl,Bellevue,WA,98007,Public,24 hours daily,,2.0,,ChargePoint Network,47.582154,-122.136594,2023-09-29,206470,2023-09-29 00:15:21 UTC,2022-02-17,J1772,
1215,Safeway 110 East 3rd St,110 East 3rd St,Port Angeles,WA,98362,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,2.0,,Volta,48.1161725,-123.4347265,2023-09-29,206615,2023-09-29 01:06:49 UTC,2022-02-14,J1772,
1216,Buckingham Apartments,1001 N Yakima Ave,Tacoma,WA,98403,Public,,,2.0,,OpConnect,47.26726,-122.46208,2023-09-29,206757,2023-09-29 01:03:16 UTC,2022-02-19,J1772,
1217,"Walmart 5272 (Poulsbo, WA)",21200 Olhava Way NW,Poulsbo,WA,98370,Public,24 hours daily,,,4.0,Electrify America,47.75648,-122.66051,2023-09-29,206987,2023-09-29 01:01:07 UTC,2022-02-24,CHADEMO J1772COMBO,
1218,"Fred Meyer 179 (Seattle, WA)",13000 Lake City Way NE,Seattle,WA,98125,Public,24 hours daily,,,4.0,Electrify America,47.72305,-122.29212,2023-09-29,207526,2023-09-29 01:01:47 UTC,2022-03-03,CHADEMO J1772COMBO,
1219,ELEMENT TUKWILA STATION 2,515 Industry Dr,Tukwila,WA,98188,Public,24 hours daily,,2.0,,ChargePoint Network,47.453215,-122.249421,2023-09-29,207576,2023-09-29 00:37:06 UTC,2022-03-04,J1772,
1220,ELEMENT TUKWILA STATION 1,515 Industry Dr,Tukwila,WA,98188,Public,24 hours daily,,2.0,,ChargePoint Network,47.453253,-122.24899,2023-09-29,207580,2023-09-29 00:37:30 UTC,2022-03-04,J1772,
1221,Westridge Condos,311 S 174th Pl,lBurien,WA,98148,Public,24 hours daily,,1.0,,SHELL_RECHARGE,47.446823,-122.329489,2023-09-29,207696,2023-09-29 00:59:25 UTC,2022-03-06,J1772,
